DIVINAS TRAVESSURAS,"R$ 52,90",Páginas: 40,Formato: 20.00 X 26.00 cm,Peso: 0.142 kg,Acabamento: Livro brochura,Lançamento: 11/04/2012,ISBN: 978-85-7406-509-0
SIGA A SETA!,"R$ 52,90",Páginas: 32,Formato: 21.30 X 27.10 cm,Peso: 0.314 kg,Acabamento: Livro capa dura,Lançamento: 30/03/2012,ISBN: 978-85-7406-526-7
CADÊ O MEU PENICO?,"R$ 34,93",Páginas: 40,Formato: 23.00 X 23.50 cm,Peso: 0.196 kg,Acabamento: Livro brochura,Lançamento: 29/03/2012,ISBN: 978-85-7406-522-9
O PAPIRO SAGRADO,"R$ 52,90",Páginas: 64,Formato: 20.50 X 27.50 cm,Peso: 0.239 kg,Acabamento: Livro brochura,Lançamento: 26/03/2012,ISBN: 978-85-7406-525-0
O ACENDEDOR DE SONHOS,"R$ 37,03",Páginas: 48,Formato: 27.00 X 21.00 cm,Peso: 0.169 kg,Acabamento: Livro brochura,Lançamento: 13/03/2012,ISBN: 978-85-7406-517-5
MONSTRO QUE É MONSTRO,"R$ 49,90",Páginas: 32,Formato: 13.50 X 27.00 cm,Peso: 0.116 kg,Acabamento: Livro brochura,Lançamento: 30/01/2012,ISBN: 978-85-7406-521-2
BETO E BIA EM DE MENTIRINHA,"R$ 49,90",Páginas: 32,Formato: 15.60 X 23.00 cm,Peso: 0.199 kg,Acabamento: Livro capa dura,Lançamento: 06/01/2012,ISBN: 978-85-7406-508-3
CHAKCHUCA DESAPARECEU,"R$ 49,90",Páginas: 48,Formato: 23.00 X 25.00 cm,Peso: 0.178 kg,Acabamento: Livro brochura,Lançamento: 06/12/2011,ISBN: 978-85-7406-483-3
FOTOGRAFANDO VERGER,"R$ 52,90",Páginas: 60,Formato: 20.70 X 20.70 cm,Peso: 0.172 kg,Acabamento: Livro brochura,Lançamento: 26/10/2011,ISBN: 978-85-7406-500-7
LULU,"R$ 41,93",Páginas: 20,Formato: 25.50 X 25.50 cm,Peso: 0.43 kg,Acabamento: Livro capa dura,Lançamento: 20/10/2011,ISBN: 978-85-7406-491-8
O ANEL MÁGICO DA TIA TARSILA,"R$ 57,90",Páginas: 64,Formato: 21.00 X 27.50 cm,Peso: 0.249 kg,Acabamento: Livro brochura,Lançamento: 06/10/2011,ISBN: 978-85-7406-484-0
DIÁLOGOS FABULOSÍSSIMOS,"R$ 47,90",Páginas: 56,Formato: 14.00 X 21.00 cm,Peso: 0.101 kg,Acabamento: Livro brochura,Lançamento: 19/09/2011,ISBN: 978-85-7406-497-0
QUERO UM BICHO DE ESTIMAÇÃO,"R$ 49,90",Páginas: 32,Formato: 21.00 X 27.00 cm,Peso: 0.165 kg,Acabamento: Livro brochura,Lançamento: 06/09/2011,ISBN: 978-85-7406-499-4
MEU FILHO PATO,"R$ 49,90",Páginas: 32,Formato: 20.50 X 27.00 cm,Peso: 0.169 kg,Acabamento: Livro brochura,Lançamento: 29/07/2011,ISBN: 978-85-7406-490-1
QUEM SOU EU?,"R$ 52,90",Páginas: 32,Formato: 25.50 X 23.00 cm,Peso: 0.173 kg,Acabamento: Livro brochura,Lançamento: 09/06/2011,ISBN: 978-85-7406-473-4
HAMLET,"R$ 44,90",Páginas: 72,Formato: 13.80 X 21.00 cm,Peso: 0.11 kg,Acabamento: Livro brochura,Lançamento: 29/04/2011,ISBN: 978-85-7406-482-6
JOCA E A CAIXA,"R$ 49,90",Páginas: 40,Formato: 22.80 X 15.60 cm,Peso: 0.196 kg,Acabamento: Livro brochura,Lançamento: 15/04/2011,ISBN: 978-85-7406-480-2
CONTRADANÇA,"R$ 59,90",Páginas: 48,Formato: 26.80 X 21.60 cm,Peso: 0.423 kg,Acabamento: Livro capa dura,Lançamento: 06/04/2011,ISBN: 978-85-7406-448-2
2 CORES,"R$ 49,90",Páginas: 32,Formato: 23.00 X 23.00 cm,Peso: 0.118 kg,Acabamento: Livro brochura,Lançamento: 17/03/2011,ISBN: 978-85-7406-475-8
MOVE TUDO!,"R$ 49,90",Páginas: 32,Formato: 26.00 X 20.50 cm,Peso: 0.161 kg,Acabamento: Livro brochura,Lançamento: 14/03/2011,ISBN: 978-85-7406-476-5
O CADERNO DE LILIANA,"R$ 49,90",Páginas: 120,Formato: 13.00 X 19.00 cm,Peso: 0.171 kg,Acabamento: Livro brochura,Lançamento: 04/02/2011,ISBN: 978-85-7406-459-8
JUCA E OS ANÕES AMARELOS,"R$ 49,90",Páginas: 48,Formato: 23.00 X 23.00 cm,Peso: 0.164 kg,Acabamento: Livro brochura,Lançamento: 31/01/2011,ISBN: 978-85-7406-461-1
GELO NOS TRÓPICOS,"R$ 52,90",Páginas: 48,Formato: 19.00 X 27.00 cm,Peso: 0.173 kg,Acabamento: Livro brochura,Lançamento: 27/01/2011,ISBN: 978-85-7406-460-4
MUITO BARULHO POR NADA,"R$ 44,90",Páginas: 72,Formato: 14.00 X 21.00 cm,Peso: 0.113 kg,Acabamento: Livro brochura,Lançamento: 26/01/2011,ISBN: 978-85-7406-464-2
TELEFONE SEM FIO,"R$ 41,93",Páginas: 32,Formato: 27.00 X 36.00 cm,Peso: 0.295 kg,Acabamento: Livro brochura,Lançamento: 08/12/2010,ISBN: 978-85-7406-463-5
O NATAL DO CARTEIRO,"R$ 52,43",Páginas: 32,Formato: 20.10 X 23.00 cm,Peso: 0.472 kg,Acabamento: Livro capa dura,Lançamento: 23/11/2010,ISBN: 978-85-7406-442-0
HISTÓRIAS DA CAZUMBINHA,"R$ 52,90",Páginas: 72,Formato: 21.00 X 27.00 cm,Peso: 0.271 kg,Acabamento: Livro brochura,Lançamento: 09/11/2010,ISBN: 978-85-7406-457-4
COM MIL DIABOS!,"R$ 52,90",Páginas: 48,Formato: 21.00 X 28.00 cm,Peso: 0.201 kg,Acabamento: Livro brochura,Lançamento: 29/10/2010,ISBN: 978-85-7406-454-3
ROMEU E JULIETA,"R$ 44,90",Páginas: 72,Formato: 13.80 X 21.00 cm,Peso: 0.112 kg,Acabamento: Livro brochura,Lançamento: 22/10/2010,ISBN: 978-85-7406-449-9
PALHAÇO MACACO PASSARINHO,"R$ 52,90",Páginas: 56,Formato: 19.00 X 26.00 cm,Peso: 0.177 kg,Acabamento: Livro brochura,Lançamento: 14/10/2010,ISBN: 978-85-7406-440-6
É UM LIVRO,"R$ 47,90",Páginas: 32,Formato: 20.80 X 26.10 cm,Peso: 0.334 kg,Acabamento: Livro capa dura,Lançamento: 13/10/2010,ISBN: 978-85-7406-451-2
QUEM SOLTOU O PUM?,"R$ 33,53",Páginas: 32,Formato: 20.50 X 20.50 cm,Peso: 0.093 kg,Acabamento: Livro brochura,Lançamento: 21/09/2010,ISBN: 978-85-7406-446-8
O DELÍRIO,"R$ 49,90",Páginas: 48,Formato: 27.00 X 20.50 cm,Peso: 0.184 kg,Acabamento: Livro brochura,Lançamento: 16/09/2010,ISBN: 978-85-7406-445-1
YNARI,"R$ 49,90",Páginas: 48,Formato: 20.50 X 27.50 cm,Peso: 0.188 kg,Acabamento: Livro brochura,Lançamento: 30/08/2010,ISBN: 978-85-7406-435-2
UMA HISTÓRIA DE PINGUIM,"R$ 49,90",Páginas: 40,Formato: 25.50 X 20.50 cm,Peso: 0.138 kg,Acabamento: Livro brochura,Lançamento: 18/08/2010,ISBN: 978-85-7406-447-5
O REI E O MAR,"R$ 52,90",Páginas: 48,Formato: 23.00 X 19.50 cm,Peso: 0.192 kg,Acabamento: Livro brochura,Lançamento: 29/07/2010,ISBN: 978-85-7406-439-0
OS GATOS,"R$ 54,90",Páginas: 112,Formato: 17.00 X 24.00 cm,Peso: 0.288 kg,Acabamento: Livro brochura,Lançamento: 31/05/2010,ISBN: 978-85-7406-425-3
OLÍVIA TEM DOIS PAPAIS,"R$ 49,90",Páginas: 48,Formato: 15.50 X 21.50 cm,Peso: 0.102 kg,Acabamento: Livro brochura,Lançamento: 20/05/2010,ISBN: 978-85-7406-411-6
FELIZ ANIVERSÁRIO,"R$ 49,90",Páginas: 144,Formato: 14.00 X 21.00 cm,Peso: 0.2 kg,Acabamento: Livro brochura,Lançamento: 18/05/2010,ISBN: 978-85-7406-424-6
"HISTÓRIAS À BRASILEIRA, VOL. 4","R$ 54,90",Páginas: 88,Formato: 20.00 X 25.50 cm,Peso: 0.282 kg,Acabamento: Livro brochura,Lançamento: 23/04/2010,ISBN: 978-85-7406-414-7
DEZ PATINHOS,"R$ 49,90",Páginas: 32,Formato: 22.50 X 15.50 cm,Peso: 0.119 kg,Acabamento: Livro brochura,Lançamento: 05/04/2010,ISBN: 978-85-7406-422-2
AS LAVADEIRAS FUZARQUEIRAS,"R$ 47,90",Páginas: 32,Formato: 25.00 X 21.00 cm,Peso: 0.127 kg,Acabamento: Livro brochura,Lançamento: 16/03/2010,ISBN: 978-85-7406-418-5
MINHAS FÁBULAS DE ESOPO,"R$ 67,90",Páginas: 104,Formato: 24.00 X 26.50 cm,Peso: 0.612 kg,Acabamento: Livro capa dura,Lançamento: 22/02/2010,ISBN: 978-85-7406-412-3
UMA SOPA 100% BRUXESCA,"R$ 49,90",Páginas: 32,Formato: 27.00 X 19.00 cm,Peso: 0.123 kg,Acabamento: Livro brochura,Lançamento: 18/02/2010,ISBN: 978-85-7406-409-3
JOÃO E MARIA,"R$ 67,90",Páginas: 12,Formato: 20.00 X 20.00 cm,Peso: 0.353 kg,Acabamento: Livro capa dura,Lançamento: 28/01/2010,ISBN: 978-85-7406-197-9
O LIVRÃO DA PENÉLOPE,"R$ 72,90",Páginas: 144,Formato: 20.50 X 25.30 cm,Peso: 0.622 kg,Acabamento: Livro capa dura,Lançamento: 04/12/2009,ISBN: 978-85-7406-398-0
QUERIA SER ALTA COMO UM TUIUIÚ,"R$ 52,90",Páginas: 40,Formato: 20.40 X 27.20 cm,Peso: 0.16 kg,Acabamento: Livro brochura,Lançamento: 03/12/2009,ISBN: 978-85-7406-383-6
VIROU BICHO!,"R$ 52,90",Páginas: 48,Formato: 21.00 X 28.00 cm,Peso: 0.2 kg,Acabamento: Livro brochura,Lançamento: 23/11/2009,ISBN: 978-85-7406-389-8
BICHO DE SETE CABEÇAS E OUTROS SERES FANTÁSTICOS,"R$ 52,90",Páginas: 64,Formato: 15.50 X 22.50 cm,Peso: 0.154 kg,Acabamento: Livro brochura,Lançamento: 30/10/2009,ISBN: 978-85-7406-400-0
QUE HISTÓRIA É ESSA? 3,"R$ 52,90",Páginas: 72,Formato: 21.00 X 27.00 cm,Peso: 0.271 kg,Acabamento: Livro brochura,Lançamento: 20/10/2009,ISBN: 978-85-7406-391-1
É O BICHO!,"R$ 49,90",Páginas: 48,Formato: 20.50 X 27.50 cm,Peso: 0.191 kg,Acabamento: Livro brochura,Lançamento: 16/10/2009,ISBN: 978-85-7406-399-7
LIG E A CASA QUE RI,"R$ 52,90",Páginas: 64,Formato: 15.50 X 22.50 cm,Peso: 0.156 kg,Acabamento: Livro brochura,Lançamento: 21/09/2009,ISBN: 978-85-7406-385-0
A VIAGEM DE MAO-MI,"R$ 52,90",Páginas: 48,Formato: 20.50 X 27.50 cm,Peso: 0.188 kg,Acabamento: Livro brochura,Lançamento: 14/09/2009,ISBN: 978-85-7406-384-3
CARVOEIRINHOS,"R$ 59,90",Páginas: 60,Formato: 27.00 X 21.80 cm,Peso: 0.445 kg,Acabamento: Livro capa dura,Lançamento: 10/09/2009,ISBN: 978-85-7406-371-3
CINDERELA,"R$ 67,90",Páginas: 12,Formato: 20.00 X 20.00 cm,Peso: 0.366 kg,Acabamento: Livro capa dura,Lançamento: 10/09/2009,ISBN: 978-85-7406-377-5
DE QUANTA TERRA PRECISA O HOMEM?,"R$ 52,90",Páginas: 56,Formato: 27.50 X 21.00 cm,Peso: 0.219 kg,Acabamento: Livro brochura,Lançamento: 21/07/2009,ISBN: 978-85-7406-075-0
EMIL E A GRANDE FUGA,"R$ 49,90",Páginas: 88,Formato: 14.00 X 19.00 cm,Peso: 0.126 kg,Acabamento: Livro brochura,Lançamento: 20/07/2009,ISBN: 978-85-7406-196-2
POESIAS DO NILO,"R$ 49,90",Páginas: 40,Formato: 20.70 X 20.70 cm,Peso: 0.12 kg,Acabamento: Livro brochura,Lançamento: 07/07/2009,ISBN: 978-85-7406-086-6
FÁBULAS,"R$ 33,53",Páginas: 48,Formato: 15.50 X 22.50 cm,Peso: 0.115 kg,Acabamento: Livro brochura,Lançamento: 25/06/2009,ISBN: 978-85-7406-373-7
A DUNA DO TESOURO,"R$ 47,90",Páginas: 64,Formato: 13.00 X 20.00 cm,Peso: 0.092 kg,Acabamento: Livro brochura,Lançamento: 24/06/2009,ISBN: 978-85-7406-378-2
JOAQUIM E MARIA E A ESTÁTUA DE MACHADO DE ASSIS,"R$ 57,90",Páginas: 184,Formato: 16.00 X 23.00 cm,Peso: 0.404 kg,Acabamento: Livro brochura,Lançamento: 17/06/2009,ISBN: 978-85-7406-366-9
AGORA EU ERA,"R$ 52,90",Páginas: 56,Formato: 25.00 X 20.00 cm,Peso: 0.191 kg,Acabamento: Livro brochura,Lançamento: 22/05/2009,ISBN: 978-85-7406-369-0
JOGO DE ESCOLHAS,"R$ 49,90",Páginas: 144,Formato: 14.00 X 21.00 cm,Peso: 0.217 kg,Acabamento: Livro brochura,Lançamento: 03/04/2009,ISBN: 978-85-7406-363-8
DIVINAS DESVENTURAS,"R$ 52,90",Páginas: 48,Formato: 20.00 X 26.00 cm,Peso: 0.171 kg,Acabamento: Livro brochura,Lançamento: 30/03/2009,ISBN: 978-85-7406-361-4
O SEGREDO DE UM NOME,"R$ 52,90",Páginas: 48,Formato: 20.50 X 27.50 cm,Peso: 0.189 kg,Acabamento: Livro brochura,Lançamento: 26/03/2009,ISBN: 978-85-7406-362-1
ESCONDE-ESCONDE NA ESCOLA,"R$ 44,03",Páginas: 16,Formato: 21.00 X 27.90 cm,Peso: 0.689 kg,Acabamento: Livro capa dura,Lançamento: 05/01/2009,ISBN: 978-85-7406-348-5
O LIVRO DOS PORQUÊS,"R$ 37,03",Páginas: 64,Formato: 21.00 X 27.70 cm,Peso: 0.232 kg,Acabamento: Livro brochura,Lançamento: 16/12/2008,ISBN: 978-85-7406-356-0
365 PINGÜINS,"R$ 62,90",Páginas: 48,Formato: 28.00 X 36.20 cm,Peso: 0.44 kg,Acabamento: Livro brochura,Lançamento: 01/12/2008,ISBN: 978-85-7406-353-9
A HISTÓRIA DE BIRUTA,"R$ 52,90",Páginas: 48,Formato: 20.00 X 26.00 cm,Peso: 0.177 kg,Acabamento: Livro brochura,Lançamento: 28/11/2008,ISBN: 978-85-7406-276-1
O GATO MALHADO E A ANDORINHA SINHÁ,"R$ 54,90",Páginas: 128,Formato: 15.50 X 22.50 cm,Peso: 0.284 kg,Acabamento: Livro brochura,Lançamento: 01/08/2008,ISBN: 978-85-7406-342-3
O GATO E O ESCURO,"R$ 49,90",Páginas: 40,Formato: 21.00 X 28.00 cm,Peso: 0.168 kg,Acabamento: Livro brochura,Lançamento: 25/07/2008,ISBN: 978-85-7406-341-6
CONTOS DE GIGANTES,"R$ 52,90",Páginas: 48,Formato: 21.00 X 28.00 cm,Peso: 0.192 kg,Acabamento: Livro brochura,Lançamento: 11/07/2008,ISBN: 978-85-7406-346-1
DIÁRIO DE UMA ARANHA,"R$ 34,93",Páginas: 40,Formato: 19.00 X 25.50 cm,Peso: 0.138 kg,Acabamento: Livro brochura,Lançamento: 17/04/2008,ISBN: 978-85-7406-331-7
VIAGENS PARA LUGARES QUE EU NUNCA FUI,"R$ 52,90",Páginas: 72,Formato: 25.00 X 20.00 cm,Peso: 0.218 kg,Acabamento: Livro brochura,Lançamento: 03/04/2008,ISBN: 978-85-7406-290-7
"HISTÓRIAS À BRASILEIRA, VOL. 3","R$ 54,90",Páginas: 88,Formato: 20.00 X 25.50 cm,Peso: 0.285 kg,Acabamento: Livro brochura,Lançamento: 18/03/2008,ISBN: 978-85-7406-296-9
A BOLA E O GOLEIRO,"R$ 52,90",Páginas: 32,Formato: 28.00 X 18.70 cm,Peso: 0.188 kg,Acabamento: Livro brochura,Lançamento: 10/03/2008,ISBN: 978-85-7406-330-0
THAPA KUNTURI,"R$ 57,90",Páginas: 64,Formato: 28.00 X 21.00 cm,Peso: 0.453 kg,Acabamento: Livro capa dura,Lançamento: 12/12/2007,ISBN: 978-85-7406-311-9
CONTOS DE MORTE MORRIDA,"R$ 52,90",Páginas: 48,Formato: 21.00 X 28.00 cm,Peso: 0.194 kg,Acabamento: Livro brochura,Lançamento: 11/12/2007,ISBN: 978-85-7406-313-3
ZUM-ZUM-ZUM E OUTRAS POESIAS,"R$ 57,90",Páginas: 88,Formato: 16.50 X 16.50 cm,Peso: 0.23 kg,Acabamento: Livro capa dura,Lançamento: 05/12/2007,ISBN: 978-85-7406-293-8
OLEMAC E MELÔ,"R$ 52,90",Páginas: 64,Formato: 20.00 X 26.00 cm,Peso: 0.21 kg,Acabamento: Livro brochura,Lançamento: 23/11/2007,ISBN: 978-85-7406-299-0
"UM CALDEIRÃO DE POEMAS, 2","R$ 37,03",Páginas: 80,Formato: 16.00 X 23.00 cm,Peso: 0.193 kg,Acabamento: Livro brochura,Lançamento: 26/10/2007,ISBN: 978-85-7406-303-4
FÁBULAS TORTAS,"R$ 52,90",Páginas: 64,Formato: 17.00 X 25.00 cm,Peso: 0.183 kg,Acabamento: Livro brochura,Lançamento: 03/09/2007,ISBN: 978-85-7406-302-7
NOVE CHAPEUZINHOS,"R$ 37,03",Páginas: 64,Formato: 21.00 X 28.00 cm,Peso: 0.246 kg,Acabamento: Livro brochura,Lançamento: 30/08/2007,ISBN: 978-85-7406-300-3
ZUBAIR E OS LABIRINTOS,"R$ 49,90",Páginas: 32,Formato: 16.50 X 27.00 cm,Peso: 0.205 kg,Acabamento: Livro brochura,Lançamento: 22/08/2007,ISBN: 978-85-7406-297-6
POR QUE HELOÍSA?,"R$ 49,90",Páginas: 32,Formato: 20.00 X 26.00 cm,Peso: 0.124 kg,Acabamento: Livro brochura,Lançamento: 05/07/2007,ISBN: 978-85-7406-289-1
BARATA!,"R$ 49,90",Páginas: 112,Formato: 15.50 X 22.50 cm,Peso: 0.199 kg,Acabamento: Livro brochura,Lançamento: 26/06/2007,ISBN: 978-85-7406-282-2
O LIVRO DO PSICÓLOGO,"R$ 54,90",Páginas: 96,Formato: 15.50 X 22.00 cm,Peso: 0.221 kg,Acabamento: Livro brochura,Lançamento: 04/06/2007,ISBN: 978-85-7406-278-5
ENCRENCAS DA CREUZA,"R$ 49,90",Páginas: 112,Formato: 14.00 X 21.00 cm,Peso: 0.166 kg,Acabamento: Livro brochura,Lançamento: 12/04/2007,ISBN: 978-85-7406-286-0
ANTÁRTICA,"R$ 37,03",Páginas: 64,Formato: 26.00 X 20.00 cm,Peso: 0.221 kg,Acabamento: Livro brochura,Lançamento: 23/03/2007,ISBN: 978-85-7406-280-8
PROCURA-SE!,"R$ 52,90",Páginas: 64,Formato: 21.00 X 28.00 cm,Peso: 0.226 kg,Acabamento: Livro brochura,Lançamento: 31/01/2007,ISBN: 978-85-7406-277-8
TOMIE,"R$ 37,03",Páginas: 64,Formato: 20.70 X 20.70 cm,Peso: 0.182 kg,Acabamento: Livro brochura,Lançamento: 30/11/2006,ISBN: 978-85-7406-266-2
AMIGOS DA ONÇA,"R$ 57,90",Páginas: 64,Formato: 21.00 X 28.00 cm,Peso: 0.255 kg,Acabamento: Livro brochura,Lançamento: 11/09/2006,ISBN: 978-85-7406-261-7
MACACOS ME MORDAM!,"R$ 52,90",Páginas: 48,Formato: 21.00 X 28.00 cm,Peso: 0.197 kg,Acabamento: Livro brochura,Lançamento: 08/09/2006,ISBN: 978-85-7406-321-8
HISTÓRIAS DE BICHO FEIO,"R$ 49,90",Páginas: 64,Formato: 15.50 X 22.50 cm,Peso: 0.137 kg,Acabamento: Livro brochura,Lançamento: 20/06/2006,ISBN: 978-85-7406-259-4
VIAGEM PELO BRASIL EM 52 HISTÓRIAS,"R$ 41,93",Páginas: 160,Formato: 19.50 X 25.50 cm,Peso: 0.491 kg,Acabamento: Livro brochura,Lançamento: 18/05/2006,ISBN: 978-85-7406-343-0
JOÃO POR UM FIO,"R$ 54,90",Páginas: 48,Formato: 22.50 X 15.50 cm,Peso: 0.205 kg,Acabamento: Livro capa dura,Lançamento: 05/01/2006,ISBN: 978-85-7406-323-2
FAZ E ACONTECE NO FAZ-DE-CONTA,"R$ 49,90",Páginas: 32,Formato: 24.00 X 19.00 cm,Peso: 0.115 kg,Acabamento: Livro grampeado,Lançamento: 29/11/2005,ISBN: 978-85-7406-320-1
O LIVRO DO PALHAÇO,"R$ 52,90",Páginas: 96,Formato: 15.50 X 22.00 cm,Peso: 0.22 kg,Acabamento: Livro brochura,Lançamento: 26/10/2005,ISBN: 978-85-7406-317-1
LIG E O GATO DE RABO COMPLICADO,"R$ 52,90",Páginas: 48,Formato: 15.50 X 22.50 cm,Peso: 0.125 kg,Acabamento: Livro brochura,Lançamento: 15/09/2005,ISBN: 978-85-7406-254-9
CUPIDO,"R$ 47,90",Páginas: 32,Formato: 26.50 X 19.50 cm,Peso: 0.135 kg,Acabamento: Livro grampeado,Lançamento: 03/06/2005,ISBN: 978-85-7406-252-5
CREUZA EM CRISE,"R$ 49,90",Páginas: 96,Formato: 14.00 X 21.00 cm,Peso: 0.145 kg,Acabamento: Livro brochura,Lançamento: 20/01/2005,ISBN: 978-85-7406-229-7
DIÁRIO DE UMA MINHOCA,"R$ 34,93",Páginas: 40,Formato: 19.00 X 25.50 cm,Peso: 0.15 kg,Acabamento: Livro brochura,Lançamento: 07/12/2004,ISBN: 978-85-7406-230-3
OXUMARÊ O ARCO-ÍRIS,"R$ 49,90",Páginas: 64,Formato: 19.50 X 26.00 cm,Peso: 0.23 kg,Acabamento: Livro brochura,Lançamento: 22/11/2004,ISBN: 978-85-7406-235-8
O LIVRO DO DENTISTA,"R$ 54,90",Páginas: 96,Formato: 15.50 X 22.00 cm,Peso: 0.22 kg,Acabamento: Livro brochura,Lançamento: 22/11/2004,ISBN: 978-85-7406-236-5
"HISTÓRIAS À BRASILEIRA, VOL. 2","R$ 38,43",Páginas: 88,Formato: 20.00 X 25.50 cm,Peso: 0.29 kg,Acabamento: Livro brochura,Lançamento: 30/09/2004,ISBN: 978-85-7406-224-2
FLOR DO CERRADO,"R$ 38,43",Páginas: 80,Formato: 20.70 X 20.70 cm,Peso: 0.225 kg,Acabamento: Livro brochura,Lançamento: 23/09/2004,ISBN: 978-85-7406-216-7
A ARCA DE NOÉ,"R$ 40,53",Páginas: 64,Formato: 21.00 X 28.00 cm,Peso: 0.447 kg,Acabamento: Livro capa dura,Lançamento: 13/09/2004,ISBN: 978-85-7406-219-8
EM CIMA DA HORA,"R$ 52,90",Páginas: 96,Formato: 14.00 X 19.00 cm,Peso: 0.131 kg,Acabamento: Livro brochura,Lançamento: 29/07/2004,ISBN: 978-85-7406-213-6
LIVRO DE HISTÓRIAS,"R$ 47,53",Páginas: 96,Formato: 23.00 X 27.00 cm,Peso: 0.385 kg,Acabamento: Livro brochura,Lançamento: 17/06/2004,ISBN: 978-85-7406-220-4
A DAMA NEGRA,"R$ 47,90",Páginas: 96,Formato: 13.00 X 20.00 cm,Peso: 0.128 kg,Acabamento: Livro brochura,Lançamento: 07/06/2004,ISBN: 978-85-7406-218-1
MONSTROMÁTICA,"R$ 52,90",Páginas: 36,Formato: 28.00 X 28.00 cm,Peso: 0.228 kg,Acabamento: Livro brochura,Lançamento: 20/05/2004,ISBN: 978-85-7406-214-3
NOVE NOVOS CONTOS DE FADAS E DE PRINCESAS,"R$ 40,53",Páginas: 96,Formato: 21.70 X 27.50 cm,Peso: 0.367 kg,Acabamento: Livro brochura,Lançamento: 25/03/2004,ISBN: 978-85-7406-206-8
COMO CONTAR CROCODILOS,"R$ 40,53",Páginas: 80,Formato: 23.00 X 27.00 cm,Peso: 0.325 kg,Acabamento: Livro brochura,Lançamento: 15/03/2004,ISBN: 978-85-7406-204-4
O VELHO LOUCO POR DESENHO,"R$ 59,90",Páginas: 96,Formato: 19.50 X 26.00 cm,Peso: 0.36 kg,Acabamento: Livro brochura,Lançamento: 18/02/2004,ISBN: 978-85-7406-202-0
MEU PAI É UM PROBLEMA,"R$ 47,90",Páginas: 32,Formato: 20.00 X 20.00 cm,Peso: 0.105 kg,Acabamento: Livro grampeado,Lançamento: 27/01/2004,ISBN: 978-85-8546-619-0
MEU AVÔ É UM PROBLEMA,"R$ 47,90",Páginas: 32,Formato: 20.00 X 20.00 cm,Peso: 0.105 kg,Acabamento: Livro grampeado,Lançamento: 27/01/2004,ISBN: 978-85-8546-666-4
MINHA AVÓ É UM PROBLEMA,"R$ 47,90",Páginas: 32,Formato: 20.00 X 20.00 cm,Peso: 0.105 kg,Acabamento: Livro grampeado,Lançamento: 27/01/2004,ISBN: 978-85-8546-632-9
MINHA QUERIDA ASSOMBRAÇÃO,"R$ 34,93",Páginas: 144,Formato: 14.00 X 21.00 cm,Peso: 0.214 kg,Acabamento: Livro brochura,Lançamento: 02/12/2003,ISBN: 978-85-7406-193-1
O POETA APRENDIZ,"R$ 59,90",Páginas: 48,Formato: 26.00 X 20.00 cm,Peso: 0.217 kg,Acabamento: Livro brochura,Lançamento: 18/11/2003,ISBN: 978-85-7406-132-0
MEU PRIMEIRO LIVRO DE CONTOS DE FADAS,"R$ 41,93",Páginas: 80,Formato: 19.50 X 25.50 cm,Peso: 0.259 kg,Acabamento: Livro brochura,Lançamento: 13/10/2003,ISBN: 978-85-7406-187-0
ROSA MARIA NO CASTELO ENCANTADO,"R$ 52,90",Páginas: 48,Formato: 19.00 X 25.50 cm,Peso: 0.169 kg,Acabamento: Livro brochura,Lançamento: 25/09/2003,ISBN: 978-85-7406-226-6
DO OUTRO LADO DO ATLÂNTICO,"R$ 49,90",Páginas: 60,Formato: 20.70 X 20.70 cm,Peso: 0.173 kg,Acabamento: Livro brochura,Lançamento: 02/09/2003,ISBN: 978-85-7406-184-9
OUTRA VEZ OS TRÊS PORQUINHOS,"R$ 52,90",Páginas: 56,Formato: 19.00 X 25.50 cm,Peso: 0.194 kg,Acabamento: Livro brochura,Lançamento: 10/06/2003,ISBN: 978-85-7406-185-6
CAMBALHOTA,"R$ 52,90",Páginas: 64,Formato: 20.50 X 20.50 cm,Peso: 0.185 kg,Acabamento: Livro brochura,Lançamento: 16/05/2003,ISBN: 978-85-7406-174-0
O LIVRO DO CIENTISTA,"R$ 52,90",Páginas: 96,Formato: 15.50 X 22.00 cm,Peso: 0.221 kg,Acabamento: Livro brochura,Lançamento: 15/05/2003,ISBN: 978-85-7406-161-0
OS TRÊS PORQUINHOS POBRES,"R$ 52,90",Páginas: 48,Formato: 19.00 X 25.50 cm,Peso: 0.171 kg,Acabamento: Livro brochura,Lançamento: 08/05/2003,ISBN: 978-85-7406-165-8
EM BUSCA DO THESOURO DA JUVENTUDE,"R$ 47,90",Páginas: 64,Formato: 13.00 X 20.00 cm,Peso: 0.093 kg,Acabamento: Livro brochura,Lançamento: 11/03/2003,ISBN: 978-85-7406-160-3
UM CALDEIRÃO DE POEMAS,"R$ 38,43",Páginas: 80,Formato: 15.50 X 22.50 cm,Peso: 0.187 kg,Acabamento: Livro brochura,Lançamento: 11/03/2003,ISBN: 978-85-7406-162-7
A VIDA DO ELEFANTE BASÍLIO,"R$ 52,90",Páginas: 56,Formato: 19.00 X 25.50 cm,Peso: 0.196 kg,Acabamento: Livro brochura,Lançamento: 10/12/2002,ISBN: 978-85-7406-156-6
O URSO COM MÚSICA NA BARRIGA,"R$ 52,90",Páginas: 48,Formato: 19.00 X 25.50 cm,Peso: 0.173 kg,Acabamento: Livro brochura,Lançamento: 10/12/2002,ISBN: 978-85-7406-157-3
